Ticker, Routing, Documentation, Label,Smallest unit Decimal (number)
VETBEAR_ETH,VETBEAR.ETH,3X Short VeChain To,3X Short VeChain To,0
ETCHALF_ETH,ETCHALF.ETH,0 5X Long Ethereum ,0 5X Long Ethereum ,0
EURE_ETH,EURE.ETH,Monerium EUR emoney,Monerium EUR emoney,18
TXL_ETH,TXL.ETH,Autobahn Network,Autobahn Network,18
K21_ETH,K21.ETH,K21,K21,18
BEZOGE_ETH,BEZOGE.ETH,Bezoge Earth,Bezoge Earth,9
FLX_ETH,FLX.ETH,Flux Token,Flux Token,18
TRST_ETH,TRST.ETH,WeTrust,WeTrust,6
NIFT_ETH,NIFT.ETH,Niftify,Niftify,18
2GT_ETH,2GT.ETH,2gether,2gether,18
ZPR_ETH,ZPR.ETH,ZPER,ZPER,18
YFFII_ETH,YFFII.ETH,YFFII Finance,YFFII Finance,18
CURRY_ETH,CURRY.ETH,CurrySwap,CurrySwap,18
METM_ETH,METM.ETH,MetaMorph,MetaMorph,18
ADAI_ETH,ADAI.ETH,Aave DAI v1,Aave DAI v1,18
TOPDOG_ETH,TOPDOG.ETH,TOPDOG,TOPDOG,9
AWBTC_ETH,AWBTC.ETH,Aave WBTC v1,Aave WBTC v1,8
DEEP_ETH,DEEP.ETH,DeepCloud AI,DeepCloud AI,18
STB_ETH,STB.ETH,StarBlock,StarBlock,8
KEYT_ETH,KEYT.ETH,Rebit,Rebit,18
BETHER_ETH,BETHER.ETH,Bethereum,Bethereum,18
BNF_ETH,BNF.ETH,BonFi,BonFi,18
UCX_ETH,UCX.ETH,UCX,UCX,18
SPRKL_ETH,SPRKL.ETH,Sparkle Loyalty,Sparkle Loyalty,8
HTBEAR_ETH,HTBEAR.ETH,3X Short Huobi Toke,3X Short Huobi Toke,18
HIGH_ETH,HIGH.ETH,Highstreet,Highstreet,18
PKT_ETH,PKT.ETH,PlayKey,PlayKey,18
VLX_ETH,VLX.ETH,Velas,Velas,18
MSK_ETH,MSK.ETH,Mishka,Mishka,18
CFC_ETH,CFC.ETH,CoinField Coin,CoinField Coin,18
HDRN_ETH,HDRN.ETH,Hedron,Hedron,9
OJE_ETH,OJE.ETH,Oje Token,Oje Token,18
QCX_ETH,QCX.ETH,QuickX Protocol,QuickX Protocol,8
ROGUE_ETH,ROGUE.ETH,Rogue West,Rogue West,8
XIM_ETH,XIM.ETH,xDollar Interverse ,xDollar Interverse ,18
HG_ETH,HG.ETH,Hygenercoin,Hygenercoin,18
CXRBN_ETH,CXRBN.ETH,CXRBN Token,CXRBN Token,18
API3_ETH,API3.ETH,API3,API3,18
GYFI_ETH,GYFI.ETH,Gyroscope,Gyroscope,18
FRINU_ETH,FRINU.ETH,Frieza Inu,Frieza Inu,9
TICO_ETH,TICO.ETH,TICOEX Token,TICOEX Token,8
PXT_ETH,PXT.ETH,Populous XBRL Token,Populous XBRL Token,8
XPR_ETH,XPR.ETH,Proton,Proton,4
FRMX_ETH,FRMX.ETH,FRMx Token,FRMx Token,18
STRO_ETH,STRO.ETH,Supertron,Supertron,18
SWD_ETH,SWD.ETH,SW DAO,SW DAO,18
ELD_ETH,ELD.ETH,Electrum Dark,Electrum Dark,18
DEVI_ETH,DEVI.ETH,Devium,Devium,18
ARNXM_ETH,ARNXM.ETH,Armor NXM,Armor NXM,18
IBVOL_ETH,IBVOL.ETH,Inverse Bitcoin Vol,Inverse Bitcoin Vol,18
REL_ETH,REL.ETH,Relevant,Relevant,18
ETHBEAR_ETH,ETHBEAR.ETH,3X Short Ethereum T,3X Short Ethereum T,18
NUX_ETH,NUX.ETH,Peanut,Peanut,18
CMB_ETH,CMB.ETH,Cool Monke Banana,Cool Monke Banana,18
MARX_ETH,MARX.ETH,MarX,MarX,18
TAD_ETH,TAD.ETH,Tadpole,Tadpole,18
NEXM_ETH,NEXM.ETH,Nexum,Nexum,8
VEMP_ETH,VEMP.ETH,vEmpire DDAO,vEmpire DDAO,18
SUN_ETH,SUN.ETH,SUN,SUN,8
BRCP_ETH,BRCP.ETH,BRCP Token,BRCP Token,18
AWS_ETH,AWS.ETH,AurusSILVER,AurusSILVER,18
EQO_ETH,EQO.ETH,EQO,EQO,18
SGT_ETH,SGT.ETH,snglsDAO Governance,snglsDAO Governance,18
BERRY_ETH,BERRY.ETH,Rentberry,Rentberry,14
UIP_ETH,UIP.ETH,UnlimitedIP,UnlimitedIP,18
SCC_ETH,SCC.ETH,Scary Chain Capital,Scary Chain Capital,18
EVIRAL_ETH,EVIRAL.ETH,Viral Ethereum,Viral Ethereum,9
CNT_ETH,CNT.ETH,Cryption Network,Cryption Network,18
WRC_ETH,WRC.ETH,WhiteRockCasino,WhiteRockCasino,18
WTN_ETH,WTN.ETH,Waletoken,Waletoken,8
THIS_ETH,THIS.ETH,THIS,THIS,9
YFBETA_ETH,YFBETA.ETH,yfBeta,yfBeta,18
LDXG_ETH,LDXG.ETH,LondonCoinGold,LondonCoinGold,8
STMX_ETH,STMX.ETH,StormX,StormX,18
AAMMUNICRVWETH_ETH,AAMMUNICRVWETH.ETH,Aave AMM UniCRVWETH,Aave AMM UniCRVWETH,18
MILK2_ETH,MILK2.ETH,Spaceswap MILK2,Spaceswap MILK2,18
HEAL_ETH,HEAL.ETH,Heal The World,Heal The World,9
BTU_ETH,BTU.ETH,BTU Protocol,BTU Protocol,18
FLASH_ETH,FLASH.ETH,Flash Loans,Flash Loans,18
PFI_ETH,PFI.ETH,Protocol Finance,Protocol Finance,18
ROBET_ETH,ROBET.ETH,RoBet Coin,RoBet Coin,18
EOSBULL_ETH,EOSBULL.ETH,3X Long EOS Token,3X Long EOS Token,18
AQT_ETH,AQT.ETH,Alpha Quark Token,Alpha Quark Token,18
SDEFI_ETH,SDEFI.ETH,sDEFI,sDEFI,18
ZRX_ETH,ZRX.ETH,0x,0x,18
ROOT_ETH,ROOT.ETH,Rootkit,Rootkit,18
BCHBULL_ETH,BCHBULL.ETH,3X Long Bitcoin Cas,3X Long Bitcoin Cas,18
STAK_ETH,STAK.ETH,Jigstack,Jigstack,18
ZKS_ETH,ZKS.ETH,ZKSpace,ZKSpace,18
MATICHALF_ETH,MATICHALF.ETH,0 5X Long Matic Tok,0 5X Long Matic Tok,0
RBLX_ETH,RBLX.ETH,Rublix,Rublix,18
IDH_ETH,IDH.ETH,indaHash,indaHash,6
STATE_ETH,STATE.ETH,ParaState,ParaState,18
RCCC_ETH,RCCC.ETH,RCCC,RCCC,18
WOOF_ETH,WOOF.ETH,Woof Token,Woof Token,18
WHEY_ETH,WHEY.ETH,WHEY,WHEY,18
DFGL_ETH,DFGL.ETH,DeFi Gold,DeFi Gold,18
ONG_ETH,ONG.ETH,SoMee Social  OLD ,SoMee Social  OLD ,18
FND_ETH,FND.ETH,Fundum,Fundum,18
EYES_ETH,EYES.ETH,EYES Protocol,EYES Protocol,18
SEELE_ETH,SEELE.ETH,Seele,Seele,18
OOOOR_ETH,OOOOR.ETH,OOOOR Finance,OOOOR Finance,18
DMG_ETH,DMG.ETH,DMM  Governance,DMM  Governance,18
DETF_ETH,DETF.ETH,Decentralized ETF,Decentralized ETF,18
LHCOIN_ETH,LHCOIN.ETH,LHCoin,LHCoin,8
VLD_ETH,VLD.ETH,Vetri,Vetri,18
MOVE_ETH,MOVE.ETH,Mover,Mover,18
BWRX_ETH,BWRX.ETH,Wrapped WRX,Wrapped WRX,8
CARAT_ETH,CARAT.ETH,CARAT,CARAT,18
OKBBEAR_ETH,OKBBEAR.ETH,3X Short OKB Token,3X Short OKB Token,18
MTRA_ETH,MTRA.ETH,MetaRare,MetaRare,18
TMTG_ETH,TMTG.ETH,The Midas Touch Gol,The Midas Touch Gol,18
LNX_ETH,LNX.ETH,LNX Protocol,LNX Protocol,18
ALEPH_ETH,ALEPH.ETH,Aleph im,Aleph im,18
XLSHIBA_ETH,XLSHIBA.ETH,XLSHIBA,XLSHIBA,9
ARCANINEINU_ETH,ARCANINEINU.ETH,ArcanineInu,ArcanineInu,18
OCTO_ETH,OCTO.ETH,OctoFi,OctoFi,18
RICE_ETH,RICE.ETH,DAOSquare,DAOSquare,18
WBTC_ETH,WBTC.ETH,Wrapped Bitcoin,Wrapped Bitcoin,8
VIDA_ETH,VIDA.ETH,Vidiachange,Vidiachange,18
THETAHALF_ETH,THETAHALF.ETH,0 5X Long Theta Net,0 5X Long Theta Net,0
CRD_ETH,CRD.ETH,CRD Network,CRD Network,18
DTX_ETH,DTX.ETH,Digital Ticks,Digital Ticks,18
RFI_ETH,RFI.ETH,reflect finance,reflect finance,9
TNS_ETH,TNS.ETH,Transcodium,Transcodium,18
REM_ETH,REM.ETH,Remme,Remme,4
MFI_ETH,MFI.ETH,MetaFinance,MetaFinance,18
CRO_ETH,CRO.ETH,Cronos,Cronos,8
SPIDEYXMAS_ETH,SPIDEYXMAS.ETH,SpideyFloki,SpideyFloki,18
ARCANE_ETH,ARCANE.ETH,Arcane,Arcane,9
MIAMI_ETH,MIAMI.ETH,MIAMI,MIAMI,8
MCU_ETH,MCU.ETH,MemeCoinUniverse,MemeCoinUniverse,9
FYZ_ETH,FYZ.ETH,Fyooz,Fyooz,18
OBIC_ETH,OBIC.ETH,OBIC,OBIC,18
ICONS_ETH,ICONS.ETH,SportsIcon,SportsIcon,18
BIOT_ETH,BIOT.ETH,Bio Passport,Bio Passport,9
ABL_ETH,ABL.ETH,Airbloc,Airbloc,18
FIFTY_ETH,FIFTY.ETH,FIFTYONEFIFTY,FIFTYONEFIFTY,9
JACY_ETH,JACY.ETH,JACY,JACY,9
OXO_ETH,OXO.ETH,OXO Farm,OXO Farm,18
DFCH_ETH,DFCH.ETH,DeFi ch,DeFi ch,18
DEUS_ETH,DEUS.ETH,DEUS Finance,DEUS Finance,18
DWEB_ETH,DWEB.ETH,DecentraWeb,DecentraWeb,18
STAX_ETH,STAX.ETH,Stax Protocol,Stax Protocol,9
PUDGY_ETH,PUDGY.ETH,PUDGY Vault  NFTX ,PUDGY Vault  NFTX ,18
GNBT_ETH,GNBT.ETH,Genebank Token,Genebank Token,18
CFXT_ETH,CFXT.ETH,Chainflix,Chainflix,18
WIVA_ETH,WIVA.ETH,WIVA,WIVA,18
GRID_ETH,GRID.ETH,GridPlus  OLD ,GridPlus  OLD ,12
ROCKI_ETH,ROCKI.ETH,Rocki,Rocki,18
BFLY_ETH,BFLY.ETH,Butterfly Protocol,Butterfly Protocol,18
WFLOW_ETH,WFLOW.ETH,Wrapped Flow,Wrapped Flow,18
FROGGIES_ETH,FROGGIES.ETH,Froggies,Froggies,9
OOKS_ETH,OOKS.ETH,Onooks,Onooks,18
YANSH_ETH,YANSH.ETH,Yandere Shiba,Yandere Shiba,9
XIDO_ETH,XIDO.ETH,Xido Finance,Xido Finance,18
AWETH_ETH,AWETH.ETH,Aave WETH,Aave WETH,18
LA_ETH,LA.ETH,LATOKEN,LATOKEN,18
RNTB_ETH,RNTB.ETH,BitRent,BitRent,18
CCM_ETH,CCM.ETH,Car Coin,Car Coin,18
EDGE_ETH,EDGE.ETH,Edge,Edge,18
SERGS_ETH,SERGS.ETH,SERGS,SERGS,18
DAI_ETH,DAI.ETH,Dai,Dai,18
LORC_ETH,LORC.ETH,LandOrc,LandOrc,18
BDAO_ETH,BDAO.ETH,BetDao,BetDao,18
KOK_ETH,KOK.ETH,KOK Coin,KOK Coin,18
GRG_ETH,GRG.ETH,RigoBlock,RigoBlock,18
CRPT_ETH,CRPT.ETH,Crypterium,Crypterium,18
SUSHIBEAR_ETH,SUSHIBEAR.ETH,3X Short Sushi Toke,3X Short Sushi Toke,0
RANKER_ETH,RANKER.ETH,RankerDao,RankerDao,18
MECHA_ETH,MECHA.ETH,MechaChain,MechaChain,18
LST_ETH,LST.ETH,Libartysharetoken,Libartysharetoken,18
NTRS_ETH,NTRS.ETH,Nosturis,Nosturis,18
HUB_ETH,HUB.ETH,Hub Token,Hub Token,18
WAG8_ETH,WAG8.ETH,Wrapped ATROMG8,Wrapped ATROMG8,8
SWT_ETH,SWT.ETH,Swarm City,Swarm City,18
ERN_ETH,ERN.ETH,Ethernity Chain,Ethernity Chain,18
ONE_ETH,ONE.ETH,One,One,18
ZUM_ETH,ZUM.ETH,ZUM TOKEN,ZUM TOKEN,8
OGO_ETH,OGO.ETH,Origo,Origo,18
HND_ETH,HND.ETH,Hundred Finance,Hundred Finance,18
NMS_ETH,NMS.ETH,Nemesis,Nemesis,18
VJC_ETH,VJC.ETH,VENJOCOIN,VENJOCOIN,18
WFAIR_ETH,WFAIR.ETH,Wallfair,Wallfair,18
CSO_ETH,CSO.ETH,Crespo,Crespo,18
ABLOCK_ETH,ABLOCK.ETH,ANY Blocknet,ANY Blocknet,8
MYB_ETH,MYB.ETH,MyBit Token,MyBit Token,18
RBXS_ETH,RBXS.ETH,RBXSamurai,RBXSamurai,18
TRAC_ETH,TRAC.ETH,OriginTrail,OriginTrail,18
PBR_ETH,PBR.ETH,PolkaBridge,PolkaBridge,18
XAI_ETH,XAI.ETH,SideShift Token,SideShift Token,18
ETHP_ETH,ETHP.ETH,ETHPlus,ETHPlus,18
STMATIC_ETH,STMATIC.ETH,Lido Staked Matic,Lido Staked Matic,18
IDK_ETH,IDK.ETH,IDK,IDK,8
ONSTON_ETH,ONSTON.ETH,Onston,Onston,18
FANS_ETH,FANS.ETH,Unique Fans,Unique Fans,18
RSS3_ETH,RSS3.ETH,RSS3,RSS3,18
ZIP_ETH,ZIP.ETH,Zipper Network,Zipper Network,18
INNBC_ETH,INNBC.ETH,Innovative Bioresea,Innovative Bioresea,6
XAUTBULL_ETH,XAUTBULL.ETH,3X Long Tether Gold,3X Long Tether Gold,18
CHR_ETH,CHR.ETH,Chromia,Chromia,6
LINKHALF_ETH,LINKHALF.ETH,0 5X Long Chainlink,0 5X Long Chainlink,0
UP_ETH,UP.ETH,UpToken,UpToken,8
VYNC_ETH,VYNC.ETH,VYNK Chain,VYNK Chain,4
I9C_ETH,I9C.ETH,i9 Coin,i9 Coin,8
BSPT_ETH,BSPT.ETH,Blocksport,Blocksport,18
CNG_ETH,CNG.ETH,Changer,Changer,18
TP3_ETH,TP3.ETH,Token Play,Token Play,18
UGAS_ETH,UGAS.ETH,Ultrain,Ultrain,18
BSDS_ETH,BSDS.ETH,Basis Dollar Share,Basis Dollar Share,18
PTPA_ETH,PTPA.ETH,Pumptopia,Pumptopia,9
CXO_ETH,CXO.ETH,CargoX,CargoX,18
HANGRY_ETH,HANGRY.ETH,HangryBirds,HangryBirds,9
BMC_ETH,BMC.ETH,BountyMarketCap,BountyMarketCap,18
LEO_ETH,LEO.ETH,LEO Token,LEO Token,18
ICETH_ETH,ICETH.ETH,Interest Compoundin,Interest Compoundin,18
MATIC_ETH,MATIC.ETH,Polygon,Polygon,18
MSOL_ETH,MSOL.ETH,Marinade staked SOL,Marinade staked SOL,9
ECTE_ETH,ECTE.ETH,EurocoinToken,EurocoinToken,18
FRTS_ETH,FRTS.ETH,Fruits,Fruits,8
GSONIC_ETH,GSONIC.ETH,Gold Sonic,Gold Sonic,9
GODS_ETH,GODS.ETH,Gods Unchained,Gods Unchained,18
YOUC_ETH,YOUC.ETH,YOUcash,YOUcash,10
ARW_ETH,ARW.ETH,Arowana Token,Arowana Token,18
STONK_ETH,STONK.ETH,Stonk Swap,Stonk Swap,18
AT_ETH,AT.ETH,Artfinity Token,Artfinity Token,5
ELT_ETH,ELT.ETH,Elite Swap,Elite Swap,18
JAR_ETH,JAR.ETH,Jarvis ,Jarvis ,18
ETH2X_FLI_ETH,ETH2X-FLI.ETH,Index Coop   ETH 2x,Index Coop   ETH 2x,18
CATT_ETH,CATT.ETH,Catex Token,Catex Token,18
VRA_ETH,VRA.ETH,Verasity,Verasity,18
PORTAL_ETH,PORTAL.ETH,Portal,Portal,18
BNK_ETH,BNK.ETH,Bankera,Bankera,8
ETHNOTE_ETH,ETHNOTE.ETH,Eth Note,Eth Note,18
LINK_ETH,LINK.ETH,Chainlink,Chainlink,18
DFP2_ETH,DFP2.ETH,DefiPlaza,DefiPlaza,18
WPP_ETH,WPP.ETH,WPP Token,WPP Token,18
FX_ETH,FX.ETH,Function X,Function X,18
ADF_ETH,ADF.ETH,Ad Flex Token,Ad Flex Token,18
PPP_ETH,PPP.ETH,PayPie,PayPie,18
SHIBGEKI_ETH,SHIBGEKI.ETH,Shibgeki,Shibgeki,9
TEMCO_ETH,TEMCO.ETH,TEMCO,TEMCO,18
OMX_ETH,OMX.ETH,Project SHIVOM,Project SHIVOM,8
GFSHIB_ETH,GFSHIB.ETH,Ghostface Shiba,Ghostface Shiba,9
MREIT_ETH,MREIT.ETH,MetaSpace REIT,MetaSpace REIT,18
TNB_ETH,TNB.ETH,Time New Bank,Time New Bank,18
FMG_ETH,FMG.ETH,FM Gallery,FM Gallery,18
PTT_ETH,PTT.ETH,Proton Token,Proton Token,18
NCDT_ETH,NCDT.ETH,Nuco Cloud,Nuco Cloud,18
BIXCPRO_ETH,BIXCPRO.ETH,BIXCPRO,BIXCPRO,4
SNOW_ETH,SNOW.ETH,Snowswap,Snowswap,18
XTZBEAR_ETH,XTZBEAR.ETH,3X Short Tezos Toke,3X Short Tezos Toke,18
TFL_ETH,TFL.ETH,TrueFlip,TrueFlip,8
FIN_ETH,FIN.ETH,DeFiner,DeFiner,18
BSVBULL_ETH,BSVBULL.ETH,3X Long Bitcoin SV ,3X Long Bitcoin SV ,18
RATRACE_ETH,RATRACE.ETH,RatRace,RatRace,9
PASS_ETH,PASS.ETH,Passport Finance,Passport Finance,18
BXR_ETH,BXR.ETH,Blockster,Blockster,18
SCL_ETH,SCL.ETH,Sociall,Sociall,8
LIF_ETH,LIF.ETH,Lif,Lif,18
IAB_ETH,IAB.ETH,IAB,IAB,18
CUSDTBULL_ETH,CUSDTBULL.ETH,3X Long Compound US,3X Long Compound US,0
DMME_ETH,DMME.ETH,DMme,DMme,18
BM_ETH,BM.ETH,Bitcomo,Bitcomo,2
CARE_ETH,CARE.ETH,Spirit Orb Pets Car,Spirit Orb Pets Car,18
DXD_ETH,DXD.ETH,DXdao,DXdao,18
MAID_ETH,MAID.ETH,MaidCoin,MaidCoin,18
VGT_ETH,VGT.ETH,Vault Guardian Toke,Vault Guardian Toke,18
EXMR_ETH,EXMR.ETH,EXMR FDN,EXMR FDN,18
EMP_ETH,EMP.ETH,Export Mortos Platf,Export Mortos Platf,18
LEND_ETH,LEND.ETH,Aave  OLD ,Aave  OLD ,18
SHIB_ETH,SHIB.ETH,Shiba Inu,Shiba Inu,18
BORED_ETH,BORED.ETH,Bored Museum,Bored Museum,9
BUSD_ETH,BUSD.ETH,Binance USD,Binance USD,18
LINKETHMOON_ETH,LINKETHMOON.ETH,LINKETH 2x Token,LINKETH 2x Token,18
MCT_ETH,MCT.ETH,MicroTuber,MicroTuber,18
ALPHR_ETH,ALPHR.ETH,Alphr,Alphr,18
LXF_ETH,LXF.ETH,LuxFi,LuxFi,18
AAMMBPTWBTCWETH_ETH,AAMMBPTWBTCWETH.ETH,Aave AMM BptWBTCWET,Aave AMM BptWBTCWET,18
TOK_ETH,TOK.ETH,Tokenplace,Tokenplace,8
FTM_ETH,FTM.ETH,Fantom,Fantom,18
DUST_ETH,DUST.ETH,Dust,Dust,18
WGR_ETH,WGR.ETH,Wagerr,Wagerr,8
BZNT_ETH,BZNT.ETH,Bezant,Bezant,18
STQ_ETH,STQ.ETH,Storiqa,Storiqa,18
TIK_ETH,TIK.ETH,ChronoBase,ChronoBase,18
YOYOW_ETH,YOYOW.ETH,YOYOW,YOYOW,18
TRXHEDGE_ETH,TRXHEDGE.ETH,1X Short TRX Token,1X Short TRX Token,18
ETHMAXY_ETH,ETHMAXY.ETH,ETH Max Yield Index,ETH Max Yield Index,18
ELON_ETH,ELON.ETH,Dogelon Mars,Dogelon Mars,18
MOLK_ETH,MOLK.ETH,MobilinkToken,MobilinkToken,18
VGW_ETH,VGW.ETH,VegaWallet Token,VegaWallet Token,5
NPLC_ETH,NPLC.ETH,Plus Coin,Plus Coin,18
DEMIR_ETH,DEMIR.ETH,Adana Demirspor,Adana Demirspor,2
RIZE_ETH,RIZE.ETH,Rizespor Token,Rizespor Token,2
AAVE_ETH,AAVE.ETH,Aave,Aave,18
TRAXX_ETH,TRAXX.ETH,Traxx,Traxx,18
DOV_ETH,DOV.ETH,Dovu,Dovu,18
LIFT_ETH,LIFT.ETH,Uplift,Uplift,18
HGT_ETH,HGT.ETH,HelloGold,HelloGold,8
VOCO_ETH,VOCO.ETH,Provoco,Provoco,18
SHAKE_ETH,SHAKE.ETH,Spaceswap SHAKE,Spaceswap SHAKE,18
FTT_ETH,FTT.ETH,FTX Token,FTX Token,18
OHM_ETH,OHM.ETH,Olympus v1,Olympus v1,9
HPAY_ETH,HPAY.ETH,Hyper Credit Networ,Hyper Credit Networ,18
CWV_ETH,CWV.ETH,CryptoWorld VIP,CryptoWorld VIP,18
ICHIGO_ETH,ICHIGO.ETH,Ichigo Inu,Ichigo Inu,9
CHLI_ETH,CHLI.ETH,ChilliSwap,ChilliSwap,18
WOWS_ETH,WOWS.ETH,Wolves of Wall Stre,Wolves of Wall Stre,18
PRINTS_ETH,PRINTS.ETH,FingerprintsDAO,FingerprintsDAO,18
STG_ETH,STG.ETH,Stargate Finance,Stargate Finance,18
CW_ETH,CW.ETH,CardWallet,CardWallet,18
BALO_ETH,BALO.ETH,Balloon Coin,Balloon Coin,18
STACK_ETH,STACK.ETH,Stacker Ventures,Stacker Ventures,18
DRGB_ETH,DRGB.ETH,Dragonbit,Dragonbit,18
CENNZ_ETH,CENNZ.ETH,Centrality,Centrality,18
BCP_ETH,BCP.ETH,PieDAO Balanced Cry,PieDAO Balanced Cry,18
SCAN_ETH,SCAN.ETH,CoinScan,CoinScan,9
YLDY_ETH,YLDY.ETH,Yieldly,Yieldly,18
BSD_ETH,BSD.ETH,Basis Dollar,Basis Dollar,18
XOV_ETH,XOV.ETH,XOVBank,XOVBank,18
XIDR_ETH,XIDR.ETH,XIDR,XIDR,6
SHUMO_ETH,SHUMO.ETH,Shumo,Shumo,9
WOO_ETH,WOO.ETH,WOO Network,WOO Network,18
BAS_ETH,BAS.ETH,Basis Share,Basis Share,18
HAKA_ETH,HAKA.ETH,TribeOne,TribeOne,18
TRUSD_ETH,TRUSD.ETH,TrustUSD,TrustUSD,18
USDT_ETH,USDT.ETH,Tether,Tether,6
MTC_ETH,MTC.ETH,Doc com,Doc com,18
BEAR_ETH,BEAR.ETH,3X Short Bitcoin To,3X Short Bitcoin To,18
TCS_ETH,TCS.ETH,Team Clean Seas,Team Clean Seas,9
SEAD_ETH,SEAD.ETH,SEADEX,SEADEX,18
PQT_ETH,PQT.ETH,Prediqt,Prediqt,18
HBT_ETH,HBT.ETH,Habitat,Habitat,10
BRO_ETH,BRO.ETH,Bro Token,Bro Token,18
BBW_ETH,BBW.ETH,BabyWhale,BabyWhale,18
CTRT_ETH,CTRT.ETH,Cryptrust,Cryptrust,8
PPBLZ_ETH,PPBLZ.ETH,Pepemon Pepeballs,Pepemon Pepeballs,18
FRAK_ETH,FRAK.ETH,Fraktal,Fraktal,18
DEFIBULL_ETH,DEFIBULL.ETH,3X Long DeFi Index ,3X Long DeFi Index ,0
YGE_ETH,YGE.ETH,Yu Gi Eth ,Yu Gi Eth ,9
XCN_ETH,XCN.ETH,Chain,Chain,18
PTN_ETH,PTN.ETH,PalletOneToken,PalletOneToken,18
NOVA_ETH,NOVA.ETH,NOVA,NOVA,3
XNK_ETH,XNK.ETH,Ink Protocol,Ink Protocol,18
PUP_ETH,PUP.ETH,Pupper,Pupper,18
FNTB_ETH,FNTB.ETH,FinTab,FinTab,8
NRP_ETH,NRP.ETH,Neural Protocol,Neural Protocol,8
ARTI_ETH,ARTI.ETH,Arti Project,Arti Project,8
NFTS_ETH,NFTS.ETH,NFT Stars,NFT Stars,18
CPU_ETH,CPU.ETH,CPUcoin,CPUcoin,18
MBC_ETH,MBC.ETH,Marblecoin,Marblecoin,18
CIV_ETH,CIV.ETH,Civilization,Civilization,18
QTF_ETH,QTF.ETH,Quantfury,Quantfury,8
GL_ETH,GL.ETH,Green Light,Green Light,8
DAC_ETH,DAC.ETH,Degen Arts,Degen Arts,18
ZIPT_ETH,ZIPT.ETH,Zippie,Zippie,18
ASY_ETH,ASY.ETH,ASYAGRO,ASYAGRO,18
APE_ETH,APE.ETH,APE,APE,9
SWC_ETH,SWC.ETH,Scanetchain,Scanetchain,18
KYSR_ETH,KYSR.ETH,Kayserispor,Kayserispor,2
CON_ETH,CON.ETH,Connectico,Connectico,18
RAIN_ETH,RAIN.ETH,Rainmaker Games,Rainmaker Games,18
WCK_ETH,WCK.ETH,Wrapped CryptoKitti,Wrapped CryptoKitti,18
ASET_ETH,ASET.ETH,Parasset,Parasset,18
EDG_ETH,EDG.ETH,Edgeless,Edgeless,0
YFPI_ETH,YFPI.ETH,Yearn Finance Passi,Yearn Finance Passi,18
REV_ETH,REV.ETH,Revain,Revain,6
PHN_ETH,PHN.ETH,Phillionex,Phillionex,18
KUNAI_ETH,KUNAI.ETH,KunaiInu,KunaiInu,18
DREAM_ETH,DREAM.ETH,Dream Swap,Dream Swap,18
DDDD_ETH,DDDD.ETH,People s Punk,People s Punk,18
EXNT_ETH,EXNT.ETH,ExNetwork Token,ExNetwork Token,16
ANIME_ETH,ANIME.ETH,ANIME Vault  NFTX ,ANIME Vault  NFTX ,18
VADER_ETH,VADER.ETH,Vader Protocol,Vader Protocol,18
CWT_ETH,CWT.ETH,Crown Token,Crown Token,18
COMPHEDGE_ETH,COMPHEDGE.ETH,1X Short Compound T,1X Short Compound T,0
ABT_ETH,ABT.ETH,Arcblock,Arcblock,18
RAT_ETH,RAT.ETH,The Rare Antiquitie,The Rare Antiquitie,18
GUP_ETH,GUP.ETH,Guppy,Guppy,3
DRG_ETH,DRG.ETH,Dragon Coin,Dragon Coin,8
THETAHEDGE_ETH,THETAHEDGE.ETH,1X Short Theta Netw,1X Short Theta Netw,0
UBXT_ETH,UBXT.ETH,UpBots,UpBots,18
LPL_ETH,LPL.ETH,LinkPool,LinkPool,18
WWCN_ETH,WWCN.ETH,Wrapped Widecoin,Wrapped Widecoin,8
DXGM_ETH,DXGM.ETH,DexGame,DexGame,18
XELS_ETH,XELS.ETH,XELS,XELS,8
FIT_ETH,FIT.ETH,300FIT,300FIT,18
UAT_ETH,UAT.ETH,UltrAlpha,UltrAlpha,18
HXN_ETH,HXN.ETH,Havens Nook,Havens Nook,18
CHM_ETH,CHM.ETH,Cryptochrome,Cryptochrome,18
CELC_ETH,CELC.ETH,CelCoin,CelCoin,8
POLL_ETH,POLL.ETH,Pollchain,Pollchain,18
SACKS_ETH,SACKS.ETH,Sacks,Sacks,18
SOHM_ETH,SOHM.ETH,Staked Olympus,Staked Olympus,9
USE_ETH,USE.ETH,Usechain,Usechain,18
LIMEX_ETH,LIMEX.ETH,Limestone Network,Limestone Network,8
4ART_ETH,4ART.ETH,4ART Coin,4ART Coin,18
HEDG_ETH,HEDG.ETH,HedgeTrade,HedgeTrade,18
PLA_ETH,PLA.ETH,PlayDapp,PlayDapp,18
CALI_ETH,CALI.ETH,CaliCoin,CaliCoin,18
BOBA_ETH,BOBA.ETH,Boba Network,Boba Network,18
ECHT_ETH,ECHT.ETH,e Chat,e Chat,18
MOB_ETH,MOB.ETH,Mob Inu,Mob Inu,9
S4F_ETH,S4F.ETH,S4FE,S4FE,18
HOODIE_ETH,HOODIE.ETH,CryptoPunk  7171,CryptoPunk  7171,18
ETHPY_ETH,ETHPY.ETH,Etherpay,Etherpay,18
CBC_ETH,CBC.ETH,CryptoBossCoin,CryptoBossCoin,18
MSU_ETH,MSU.ETH,Metasens,Metasens,18
